,host_id,host_total_listings_count
49802,7177386,1.0
49803,3756172,3.0
49804,2899778,1.0
49805,731088,2.0
49806,94254,1.0
49807,7642792,179.0
49808,66722755,1.0
49809,17680134,1.0
49810,6587620,1.0
49811,11021926,1.0
49812,2667370,8.0
49813,6961763,2.0
49814,17598609,1.0
49815,23609593,1.0
49816,178413284,1.0
49817,176548484,2.0
49818,75632407,1.0
49819,47705453,0.0
49820,70920583,3.0
49821,26810171,17.0
49822,130909060,21.0
49823,130909060,21.0
49824,33365839,0.0
49825,13984801,0.0
49826,266137294,1.0
49827,265154926,1.0
49828,58746423,0.0
49829,7529311,1.0
49830,242453736,9.0
49831,2804469,1.0
49832,10344766,1.0
49833,132640721,11.0
49834,5384349,1.0
49835,47412622,1.0
49836,1732186,1.0
49837,3763984,14.0
49838,7612270,60.0
49839,33981624,1.0
49840,150227472,1.0
49841,20162025,1.0
49842,86391405,1.0
49843,19978807,1.0
49844,45472813,2.0
49845,50668943,1.0
49846,77272707,2.0
49847,11101744,1.0
49848,128647429,2.0
49849,68370335,4.0
49850,4415685,1.0
49851,20382567,1.0
49852,113172351,1.0
49853,27831737,1.0
49854,6536680,1.0
49855,108711230,23.0
49856,9511303,1.0
49857,2510995,2.0
49858,28181831,2.0
49859,3377193,2.0
49860,5094317,1.0
49861,19760154,3.0
49862,15867320,1.0
49863,10344261,1.0
49864,20400335,1.0
49865,25683186,1.0
49866,124382500,1.0
49867,33448678,1.0
49868,74280217,1.0
49869,73940878,1.0
49870,69062730,1.0
49871,3420900,1.0
49872,1307992,2.0
49873,40373939,1.0
49874,14709443,1.0
49875,20711701,1.0
49876,6099324,1.0
49877,159013862,1.0
49878,159562136,1.0
49879,75387342,1.0
49880,74086635,1.0
49881,11799568,1.0
49882,15542316,1.0
49883,14012306,1.0
49884,14881496,1.0
49885,9385404,1.0
49886,10574661,26.0
49887,10804333,2.0
49888,9342130,1.0
49889,3917827,3.0
49890,3708634,1.0
49891,4157800,1.0
49892,636397,1.0
49893,3001301,0.0
49894,254035110,6.0
49895,30718539,2.0
49896,17829980,2.0
49897,13632644,1.0
49898,1711544,4.0
49899,67538177,1.0
49900,7642792,179.0
49901,76583057,1.0
49902,236936136,7.0
49903,4245845,7.0
49904,237842414,1.0
49905,217038480,8.0
49906,235671559,2.0
49907,235420304,2.0
49908,49079326,2.0
49909,202672896,8.0
49910,18480674,1.0
49911,229200230,1.0
49912,10574661,26.0
49913,225736717,4.0
49914,222730698,1.0
49915,203249955,1.0
49916,203699903,1.0
49917,200364899,1.0
49918,98356363,10.0
49919,116664111,1.0
49920,2607103,1.0
49921,2569842,1.0
49922,193142,1.0
49923,131068656,4.0
49924,305463582,1.0
49925,276888096,1.0
49926,245844815,19.0
49927,7437163,1.0
49928,45826819,2.0
49929,21012388,1.0
49930,17239152,1.0
49931,40498841,1.0
49932,2970556,1.0
49933,8771208,1.0
49934,37864061,1.0
49935,24714795,1.0
49936,37102223,1.0
49937,27790894,1.0
49938,15412620,1.0
49939,36457950,1.0
49940,12624755,2.0
49941,31512977,2.0
49942,5212869,1.0
49943,24867856,1.0
49944,34801158,1.0
49945,29373966,2.0
49946,129135089,119.0
49947,301250339,1.0
49948,284920395,1.0
49949,83121247,0.0
49950,23483044,1.0
49951,6053288,137.0
49952,42800843,0.0
49953,10866670,1.0
49954,23948203,1.0
49955,24495283,27.0
49956,19843985,1.0
49957,105807056,1.0
49958,4113476,1.0
49959,219152616,2.0
49960,11797144,1.0
49961,9327070,1.0
49962,62777775,1.0
49963,214570349,7.0
49964,54041181,1.0
49965,10402591,1.0
49966,197856363,1.0
49967,13666962,1.0
49968,109519167,2.0
49969,194941983,1.0
49970,2929371,1.0
49971,33889201,1270.0
49972,183483483,1.0
49973,43298572,1.0
49974,24612656,1.0
49975,25728548,1.0
49976,42665970,1.0
49977,69671532,1.0
49978,11807966,1.0
49979,26037154,1.0
49980,2323944,2.0
49981,15726281,1.0
49982,146792866,1.0
49983,142028528,1.0
49984,142007425,1.0
49985,53323515,43.0
49986,53323515,43.0
49987,13349328,3.0
49988,2667370,8.0
49989,138558074,1.0
49990,57518340,1.0
49991,11437295,1.0
49992,138209261,1.0
49993,2431302,1.0
49994,5200563,1.0
49995,83596003,1.0
49996,45196756,1.0
49997,44250221,1.0
49998,43484201,2.0
49999,5156492,1.0
50000,42347122,1.0
50001,17886859,1.0
50002,39226473,1.0
50003,38262899,1.0
50004,37686135,1.0
50005,15714910,1.0
50006,33626112,1.0
50007,39450000,1.0
50008,29671382,13.0
50009,20273094,2.0
50010,35389505,2.0
50011,3512687,1.0
50012,33889201,1270.0
50013,16290820,1.0
50014,147612409,2.0
50015,233174805,1.0
50016,195628160,1.0
50017,182794102,2.0
50018,198768724,1.0
50019,9304095,2.0
50020,7642792,179.0
50021,182393925,1.0
50022,56994135,9.0
50023,78394061,1.0
50024,59777032,1.0
50025,140965219,1.0
50026,58689063,1.0
50027,2049088,1.0
50028,34721208,1.0
50029,29956698,1.0
50030,17761863,1.0
50031,30572842,1.0
50032,7069731,1.0
50033,67182738,8.0
50034,9655003,2.0
50035,95389398,45.0
50036,90943499,1.0
50037,108458413,1.0
50038,9969992,1.0
50039,184552960,1.0
50040,144670419,2.0
50041,178038166,1.0
50042,24249714,4.0
50043,67485832,1.0
50044,140980904,2.0
50045,13349328,3.0
50046,11076602,1.0
50047,15474945,1.0
50048,49858963,1.0
50049,16950526,1.0
50050,3408008,3.0
50051,13955390,1.0
50052,19161925,1.0
50053,126312836,1.0
50054,62443921,1.0
50055,2580691,1.0
50056,124997546,1.0
50057,123945450,1.0
50058,81867884,1.0
50059,7760313,1.0
50060,217928727,0.0
50061,13515807,1.0
50062,23644678,1.0
50063,215148176,1.0
50064,17151545,1.0
50065,26514878,1.0
50066,14038755,0.0
50067,176403447,1.0
50068,52091408,1.0
50069,5108190,5.0
50070,31903463,1.0
50071,31100308,1.0
50072,17590193,1.0
50073,9505843,1.0
50074,26105097,1.0
50075,15339953,1.0
50076,24391962,7.0
50077,20133080,1.0
50078,20891442,1.0
50079,20713334,2.0
50080,17750688,1.0
50081,16860970,1.0
50082,17090500,1.0
50083,78764109,1.0
50084,64145487,3.0
50085,80662613,1.0
50086,75845538,1.0
50087,23321290,1.0
50088,22392487,1.0
50089,274500274,1.0
50090,231246869,1.0
50091,2112141,0.0
50092,10629029,1.0
50093,1679923,2.0
50094,86286298,1.0
50095,41134512,2.0
50096,226958437,19.0
50097,226817631,1.0
50098,168842543,1.0
50099,64565246,1.0
50100,225736717,4.0
50101,47373557,1.0
50102,70705840,1.0
50103,112030101,1.0
50104,6053288,137.0
50105,11287585,0.0
50106,246768892,1.0
50107,245766870,1.0
50108,95389398,45.0
50109,70018083,1.0
50110,244696521,1.0
50111,86702,1.0
50112,19225538,1.0
50113,173514498,1.0
50114,47116584,1.0
50115,7562650,1.0
50116,15192129,1.0
50117,46835833,2.0
50118,26939113,1.0
50119,45826653,1.0
50120,5031076,1.0
50121,44766655,1.0
50122,12449599,1.0
50123,44403449,1.0
50124,4426870,1.0
50125,4406345,1.0
50126,4350788,2.0
50127,2870623,2.0
50128,1969643,1.0
50129,19430665,0.0
50130,10592746,0.0
50131,293636993,1.0
50132,17907862,0.0
50133,267920780,0.0
50134,33889201,1270.0
50135,284461945,0.0
50136,284928725,1.0
50137,219681914,3.0
50138,277689509,1.0
50139,108711230,23.0
50140,278874496,1.0
50141,2747262,1.0
50142,84306941,6.0
50143,277308773,0.0
50144,12874346,1.0
50145,34220918,1.0
50146,38833648,3.0
50147,93796509,1.0
50148,25052807,16.0
50149,37900001,1.0
50150,74416761,1.0
50151,81068145,1.0
50152,23841782,1.0
50153,198190084,1.0
50154,83132483,3.0
50155,196191924,1.0
50156,65766801,1.0
50157,65479208,2.0
50158,64145487,3.0
50159,29869199,1.0
50160,4505012,1.0
50161,8816961,20.0
50162,21742198,1.0
50163,16523290,1.0
50164,149459219,3.0
50165,4056669,1.0
50166,12569061,1.0
50167,12760066,1.0
50168,194069618,1.0
50169,189863993,1.0
50170,6714092,1.0
50171,28673345,1.0
50172,6754107,1.0
50173,18988727,2.0
50174,2368551,1.0
50175,20479973,1.0
50176,15080826,1.0
50177,44787725,1.0
50178,229989015,1.0
50179,26790676,1.0
50180,200545911,1.0
50181,228180006,1.0
50182,226958437,19.0
50183,14714757,32.0
50184,227645590,1.0
50185,225736717,4.0
50186,152242,24.0
50187,13787087,1.0
50188,147922767,1.0
50189,107243549,240.0
50190,2974635,1.0
50191,163801879,1.0
50192,161801886,3.0
50193,160798915,1.0
50194,8730389,1.0
50195,7061151,1.0
50196,79629051,1.0
50197,106001598,1.0
50198,9647400,0.0
50199,17541446,1.0
50200,29274300,1.0
50201,2489552,4.0
50202,24756614,1.0
50203,24361374,1.0
50204,21513942,1.0
50205,5108241,2.0
50206,20565939,1.0
50207,19256537,1.0
50208,9498528,1.0
50209,18792829,2.0
50210,18188113,1.0
50211,7474189,1.0
50212,10250074,1.0
50213,6585071,1.0
50214,17586511,1.0
50215,47724564,1.0
50216,5374294,1.0
50217,300954365,1.0
50218,21434579,0.0
50219,83063100,1.0
50220,297876447,1.0
50221,293659364,7.0
50222,169325634,0.0
50223,169860152,3.0
50224,293887261,0.0
50225,25098906,1.0
50226,139618579,1.0
50227,278927766,1.0
50228,74959141,0.0
50229,54176421,1.0
50230,24332675,1.0
50231,1302382,3.0
50232,283612422,1.0
50233,56333610,19.0
50234,103951943,1.0
50235,282690601,1.0
50236,268779831,1.0
50237,3518961,1.0
50238,40687,1.0
50239,7952096,1.0
50240,40574114,3.0
50241,21204644,1.0
50242,19554815,1.0
50243,19504073,1.0
50244,17587230,1.0
50245,12723174,1.0
50246,2190298,2.0
50247,6477817,1.0
50248,13404223,3.0
50249,5766482,1.0
50250,7349587,1.0
50251,95010555,1.0
50252,22644326,2.0
50253,7026021,2.0
50254,158699762,5.0
50255,32051457,1.0
50256,5547845,1.0
50257,156300565,1.0
50258,15119880,2.0
50259,151643882,2.0
50260,14425255,1.0
50261,48413237,1.0
50262,27359828,1.0
50263,10484971,1.0
50264,2435143,1.0
50265,18718849,1.0
50266,12668654,1.0
50267,17583892,2.0
50268,16630868,1.0
50269,6538206,2.0
50270,502994,1.0
50271,12276038,1.0
50272,10520878,1.0
50273,339136,0.0
50274,7438470,2.0
50275,118696250,1.0
50276,116404281,1.0
50277,2858189,4.0
50278,2510995,2.0
50279,103192616,2.0
50280,3845269,1.0
50281,51522030,1.0
50282,51002695,1.0
50283,36655516,1.0
50284,17037121,101.0
50285,33889201,1270.0
50286,32397973,1.0
50287,15124734,1.0
50288,148636391,2.0
50289,52775874,1.0
50290,4116301,1.0
50291,15725801,1.0
50292,57801178,1.0
50293,735282,1.0
50294,57837269,1.0
50295,253425822,0.0
50296,10469459,1.0
50297,59372953,58.0
50298,54467777,1.0
50299,138888712,1.0
50300,40376442,1.0
50301,12047800,1.0
50302,6559352,1.0
50303,121906572,1.0
50304,120953002,1.0
50305,7516093,2.0
50306,96702199,1.0
50307,206399526,1.0
50308,32278475,1.0
50309,7721415,1.0
50310,79060714,1.0
50311,40565706,1.0
50312,856946,1.0
50313,28169960,1.0
50314,24615440,1.0
50315,12257209,1.0
50316,10011374,1.0
50317,25704171,1.0
50318,7931296,1.0
50319,264670293,10.0
50320,264667173,7.0
50321,17037121,101.0
50322,225532167,1.0
50323,29773790,1.0
50324,260129518,1.0
50325,229572719,6.0
50326,188690433,3.0
50327,45445047,2.0
50328,38958999,2.0
50329,39621968,1.0
50330,38909446,1.0
50331,17126233,1.0
50332,4059010,1.0
50333,3063521,1.0
50334,1576670,1.0
50335,63385510,1.0
50336,29392130,1.0
50337,5246777,2.0
50338,81432242,1.0
50339,32546696,1.0
50340,169714980,1.0
50341,246815558,1.0
50342,240187709,1.0
50343,28712366,1.0
50344,59372953,58.0
50345,231876036,5.0
50346,239711801,3.0
50347,63213292,1.0
50348,55950815,2.0
50349,27361078,1.0
50350,34746031,1.0
50351,30651078,4.0
50352,31167422,1.0
50353,31014094,1.0
50354,270260471,0.0
50355,11704159,1.0
50356,4596464,0.0
50357,33889201,1270.0
50358,113397117,0.0
50359,64931717,1.0
50360,8609142,1.0
50361,41484515,1.0
50362,7269698,2.0
50363,17037121,101.0
50364,261799389,1.0
50365,261359782,1.0
50366,52156801,1.0
50367,2161892,1.0
50368,199219241,14.0
50369,258973063,1.0
50370,3010956,1.0
50371,10526381,1.0
50372,9055919,0.0
50373,8040054,1.0
50374,7978235,0.0
50375,7602110,1.0
50376,5560350,1.0
50377,2998362,1.0
50378,2629147,4.0
50379,1621242,2.0
50380,1306131,1.0
50381,14968880,46.0
50382,16636225,1.0
50383,204724592,0.0
50384,278130072,1.0
50385,6053288,137.0
50386,276247279,1.0
50387,18087762,1.0
50388,86373862,1.0
50389,88295695,0.0
50390,6624095,1.0
50391,215336228,4.0
50392,7192827,1.0
50393,40420079,1.0
50394,26756788,1.0
50395,245985519,1.0
50396,15645529,1.0
50397,1164866,1.0
50398,7279400,1.0
50399,22930843,1.0
50400,89482332,1.0
50401,176698994,1.0
50402,143865410,1.0
50403,4480512,1.0
50404,46934578,1.0
50405,9809093,2.0
50406,3356741,1.0
50407,40404731,1.0
50408,45878911,1.0
50409,30271267,1.0
50410,45206313,1.0
50411,29731088,1.0
50412,35863662,1.0
50413,14970185,2.0
50414,13740895,1.0
50415,62509540,99.0
50416,62509540,99.0
50417,24262798,67.0
50418,32925692,1.0
50419,4485366,1.0
50420,9039841,3.0
50421,237408284,5.0
50422,108711230,23.0
50423,58552325,1.0
50424,230882805,1.0
50425,25260160,2.0
50426,231415705,1.0
50427,31416332,1.0
50428,43619170,14.0
50429,12646884,1.0
50430,7623736,1.0
50431,93593211,1.0
50432,24140235,3.0
50433,39002357,1.0
50434,79206033,1.0
50435,11153126,1.0
50436,88697020,1.0
50437,88165064,1.0
50438,12104801,42.0
50439,2986707,1.0
50440,1019783,1.0
50441,83718116,1.0
50442,12136845,18.0
50443,46847481,1.0
50444,82681734,1.0
50445,14197724,1.0
50446,6268566,1.0
50447,123195340,1.0
50448,162471895,1.0
50449,107564530,1.0
50450,2667370,8.0
50451,158937998,1.0
50452,42776295,28.0
50453,80057898,1.0
50454,7612270,60.0
50455,42933066,2.0
50456,24324946,2.0
50457,17239856,1.0
50458,10385783,2.0
50459,47334937,1.0
50460,218447295,1.0
50461,15114600,1.0
50462,15716817,0.0
50463,269721019,6.0
50464,277577073,0.0
50465,253916426,0.0
50466,12331282,1.0
50467,3855988,1.0
50468,62940071,10.0
50469,806037,1.0
50470,14714757,32.0
50471,15993594,2.0
50472,25744568,1.0
50473,75068170,1.0
50474,78048344,1.0
50475,2587540,1.0
50476,5512232,2.0
50477,446012,1.0
50478,366238,1.0
50479,17037121,101.0
50480,158137640,1.0
50481,262195567,1.0
50482,13962997,0.0
50483,253995714,1.0
50484,165741371,3.0
50485,261344328,2.0
50486,6069249,13.0
50487,674521,23.0
50488,34509022,0.0
50489,37872891,1.0
50490,37821245,1.0
50491,37711553,1.0
50492,556375,3.0
50493,37559395,1.0
50494,15292840,1.0
50495,17717399,1.0
50496,22831284,1.0
50497,2107478,105.0
50498,32136522,1.0
50499,1974392,1.0
50500,11033456,4.0
50501,25186977,4.0
50502,44199993,1.0
50503,16527794,1.0
50504,789620,27.0
50505,112831805,0.0
50506,25083916,1.0
50507,64448168,1.0
50508,33889201,1270.0
50509,94623102,2.0
50510,3255459,1.0
50511,24262798,67.0
50512,284213410,0.0
50513,254062706,1.0
50514,249002229,1.0
50515,232246102,1.0
50516,62509540,99.0
50517,231764330,1.0
50518,7612270,60.0
50519,13766456,1.0
50520,3117126,2.0
50521,40671641,1.0
50522,228340139,1.0
50523,225554946,6.0
50524,227602794,1.0
50525,30417257,1.0
50526,222403021,1.0
50527,25052807,16.0
50528,10133154,2.0
50529,5328872,1.0
50530,7999225,2.0
50531,10618579,1.0
50532,207390191,1.0
50533,4685473,3.0
50534,4338374,1.0
50535,1289899,1.0
50536,3043992,1.0
50537,2942366,1.0
50538,2818756,1.0
50539,2563180,1.0
50540,198800912,1.0
50541,25499570,0.0
50542,80680962,1.0
50543,16770517,1.0
50544,60545791,1.0
50545,62509540,99.0
50546,16374031,1.0
50547,65574708,1.0
50548,64633219,1.0
50549,10862709,1.0
50550,55744545,0.0
50551,110609733,3.0
50552,86466592,0.0
50553,282646160,7.0
50554,280938682,1.0
50555,279237958,1.0
50556,15895232,1.0
50557,27491274,0.0
50558,279159013,1.0
50559,103109105,0.0
50560,7664744,0.0
50561,1447055,2.0
50562,273787098,1.0
50563,7297261,1.0
50564,30757948,0.0
50565,261614222,2.0
50566,33889201,1270.0
50567,33622500,0.0
50568,270944160,1.0
50569,269562066,1.0
50570,15251725,1.0
50571,24622296,1.0
50572,97764853,1.0
50573,153711027,1.0
50574,1347799,2.0
50575,34521042,1.0
50576,65447008,2.0
50577,190719403,1.0
50578,189954905,1.0
50579,188260575,1.0
50580,8366747,1.0
50581,13001346,3.0
50582,15075078,1.0
50583,51425754,1.0
50584,20679937,1.0
50585,50540569,1.0
50586,8830811,1.0
50587,7945488,1.0
50588,36516019,1.0
50589,9809093,2.0
50590,29535485,2.0
50591,29973446,1.0
50592,124007327,2.0
50593,7608379,43.0
50594,9241017,1.0
50595,53323515,43.0
50596,26548835,1.0
50597,7739710,7.0
50598,25808143,1.0
50599,40264659,1.0
50600,37344454,1.0
50601,36376313,1.0
50602,24215909,1.0
50603,5229848,1.0
50604,7612270,60.0
50605,10072860,1.0
50606,10412539,1.0
50607,35966851,1.0
50608,35763259,1.0
50609,35410321,1.0
50610,12235259,1.0
50611,24262798,67.0
50612,19492637,1.0
50613,80495133,1.0
50614,35281250,1.0
50615,57595095,1.0
50616,55893834,1.0
50617,15905011,1.0
50618,46828402,1.0
50619,13801485,3.0
50620,24818628,1.0
50621,49991515,1.0
50622,7477497,1.0
50623,25216740,1.0
50624,35407713,8.0
50625,3657231,0.0
50626,30354684,1.0
50627,31801971,1.0
50628,196507,1.0
50629,7639868,2.0
50630,19213433,2.0
50631,65447008,2.0
50632,15526220,1.0
50633,7180052,2.0
50634,60195582,1.0
50635,15480586,2.0
50636,15749428,1.0
50637,6829676,1.0
50638,192242548,29.0
50639,10766287,1.0
50640,16802995,1.0
50641,12324319,1.0
50642,15831179,2.0
50643,5401869,1.0
50644,10120618,0.0
50645,12283101,1.0
50646,11858559,1.0
50647,3482572,1.0
50648,10121360,2.0
50649,7642792,179.0
50650,6069249,13.0
50651,9014696,0.0
50652,6147460,2.0
50653,8533156,1.0
50654,1730137,1.0
50655,674521,23.0
50656,876138,1.0
50657,40720447,1.0
50658,307506562,1.0
50659,6053288,137.0
50660,12104801,42.0
50661,245844815,19.0
50662,6053288,137.0
50663,297901283,1.0
50664,146312810,1.0
50665,52322510,1.0
50666,1813762,1.0
50667,2107478,105.0
50668,245584421,3.0
50669,248908474,1.0
50670,147931931,1.0
50671,17098883,1.0
50672,2997795,1.0
50673,37547316,2.0
50674,29140428,1.0
50675,183489963,9.0
50676,28625613,1.0
50677,152735166,1.0
50678,30522991,1.0
50679,11734423,1.0
50680,9986934,1.0
50681,19097616,1.0
50682,14245396,2.0
50683,23943857,1.0
50684,23064992,1.0
50685,6821123,1.0
50686,129731215,1.0
50687,23451969,1.0
50688,3048727,1.0
50689,14776505,0.0
50690,53323515,43.0
50691,32917136,1.0
50692,53323515,43.0
50693,1492814,1.0
50694,1155683,1.0
50695,17037121,101.0
50696,92762510,3.0
50697,24262798,67.0
50698,150536071,7.0
50699,195379804,1.0
50700,87498542,5.0
50701,10831202,1.0
50702,71270490,1.0
50703,190091799,1.0
50704,5331212,1.0
50705,9278017,1.0
50706,35187501,1.0
50707,89092578,1.0
50708,136183170,5.0
50709,246090181,2.0
50710,6692189,1.0
50711,6053653,1.0
50712,7141638,2.0
50713,59434139,2.0
50714,108711230,23.0
50715,62963949,1.0
50716,7400536,1.0
50717,6469836,1.0
50718,160547686,1.0
50719,122235572,4.0
50720,159079542,0.0
50721,7493504,1.0
50722,2667370,8.0
50723,20095605,1.0
50724,154441849,1.0
50725,153470194,1.0
50726,14265021,2.0
50727,33554849,1.0
50728,48893603,1.0
50729,60643577,1.0
50730,17977709,1.0
50731,141826975,1.0
50732,138486917,0.0
50733,789620,27.0
50734,5213967,3.0
50735,89516627,1.0
50736,5255160,1.0
50737,2913177,2.0
50738,15127993,1.0
50739,9692939,1.0
50740,220381136,1.0
50741,30067712,1.0
50742,190618194,1.0
50743,8795545,1.0
50744,21832937,1.0
50745,193827771,1.0
50746,129907309,1.0
50747,70280444,1.0
50748,29971291,1.0
50749,2107478,105.0
50750,10734615,1.0
50751,2836491,2.0
50752,69984305,1.0
50753,276738286,1.0
50754,296361765,1.0
50755,37810788,0.0
50756,11472966,1.0
50757,181830161,1.0
50758,5948796,2.0
50759,37975935,2.0
50760,37661968,1.0
50761,16663986,1.0
50762,203225315,1.0
50763,27684111,1.0
50764,10203289,1.0
50765,16572166,1.0
50766,13226004,1.0
50767,230461627,1.0
50768,175046375,1.0
50769,17260870,1.0
50770,14074105,1.0
50771,75744897,1.0
50772,56495180,5.0
50773,10808932,1.0
50774,6053288,137.0
50775,19915762,1.0
50776,5527123,1.0
50777,59006946,2.0
50778,268321262,1.0
50779,255527876,4.0
50780,16330156,1.0
50781,41268967,1.0
50782,76942254,1.0
50783,7612270,60.0
50784,41041218,1.0
50785,73590688,1.0
50786,16144936,1.0
50787,15636718,1.0
50788,15388701,1.0
50789,7642792,179.0
50790,7739973,1.0
50791,6331327,1.0
50792,4793132,1.0
50793,988568,2.0
50794,4301135,1.0
50795,2052689,1.0
50796,533714,1.0
50797,276248209,62.0
50798,31142417,22.0
50799,293426538,0.0
50800,299065054,4.0
50801,304992993,0.0
50802,265024312,1.0
50803,13113167,1.0
50804,21886333,2.0
50805,4715916,1.0
50806,38823344,1.0
50807,38468293,1.0
50808,28914510,1.0
50809,273608410,1.0
50810,61070700,3.0
50811,272796476,1.0
50812,54176421,1.0
50813,9169554,1.0
50814,8932087,1.0
50815,78916743,1.0
50816,16750961,0.0
50817,81517623,1.0
50818,81409712,1.0
50819,78563403,1.0
50820,29676836,2.0
50821,68254005,20.0
50822,23888862,1.0
50823,2503671,25.0
50824,36368829,1.0
50825,45747583,1.0
50826,12898477,1.0
50827,7642792,179.0
50828,7642792,179.0
50829,14859982,1.0
50830,73030316,2.0
50831,56872665,19.0
50832,236378784,1.0
50833,235620988,2.0
50834,229540193,4.0
50835,192095318,4.0
50836,11488779,1.0
50837,230307222,1.0
50838,16772940,0.0
50839,26247748,1.0
50840,3083024,1.0
50841,105242108,1.0
50842,78661978,2.0
50843,8263860,1.0
50844,9530644,1.0
50845,7642792,179.0
50846,40604353,1.0
50847,33889201,1270.0
50848,17037121,101.0
50849,168767832,2.0
50850,2667370,8.0
50851,299065054,4.0
50852,302274643,1.0
50853,33889201,1270.0
50854,99777323,1.0
50855,130909060,21.0
50856,40694453,1.0
50857,12352325,1.0
50858,40500040,1.0
50859,5096358,1.0
50860,31343537,1.0
50861,1428356,2.0
50862,68828288,1.0
50863,68381805,1.0
50864,22809903,1.0
50865,4722828,1.0
50866,61742673,2.0
50867,34216821,1.0
50868,49718235,1.0
50869,14714757,32.0
50870,31745801,1.0
50871,49610233,1.0
50872,4878083,1.0
50873,7738249,2.0
50874,33889201,1270.0
50875,19352735,1.0
50876,121372868,1.0
50877,30090284,1.0
50878,44176330,1.0
50879,7642792,179.0
50880,49439323,1.0
50881,36339718,1.0
50882,10823108,1.0
50883,41322,2.0
50884,44626,1.0
50885,15990140,0.0
50886,271963489,2.0
50887,231796854,1.0
50888,23654864,1.0
50889,48750512,1.0
50890,31142417,22.0
50891,56333610,19.0
50892,218434668,1.0
50893,9723670,1.0
50894,18471946,1.0
50895,4765602,1.0
50896,5869840,6.0
50897,4813609,0.0
50898,15332694,1.0
50899,280577847,0.0
50900,10530912,1.0
50901,19048410,1.0
50902,30932255,0.0
50903,276568453,1.0
50904,30954011,0.0
50905,275591944,1.0
50906,274833418,1.0
50907,274017644,0.0
50908,33705364,2.0
50909,97084820,8.0
50910,6615074,1.0
50911,196112129,7.0
50912,64224220,28.0
50913,20079043,1.0
50914,254035110,6.0
50915,10546782,1.0
50916,251533049,1.0
50917,116062791,1.0
50918,27532933,1.0
50919,11221367,1.0
50920,245496561,1.0
50921,64224220,28.0
50922,183489963,9.0
50923,240138367,1.0
50924,140702900,1.0
50925,57770489,1.0
50926,37405196,2.0
50927,30473469,1.0
50928,44165264,1.0
50929,49982447,1.0
50930,20993570,1.0
50931,33254937,1.0
50932,969658,1.0
50933,31276248,1.0
50934,20928710,1.0
50935,29422381,1.0
50936,27206009,1.0
50937,24990930,1.0
50938,12840850,2.0
50939,20083639,1.0
50940,23684873,1.0
50941,17375917,1.0
50942,6681350,2.0
50943,28461216,1.0
50944,33979093,2.0
50945,92402642,1.0
50946,36294895,1.0
50947,146996034,4.0
50948,13085160,1.0
50949,20278230,1.0
50950,14721952,1.0
50951,279686869,2.0
50952,290040520,1.0
50953,289519643,1.0
50954,87196479,0.0
50955,284559835,0.0
50956,6053288,137.0
50957,33568537,1.0
50958,17873070,2.0
50959,29321697,1.0
50960,14255724,1.0
50961,11355764,0.0
50962,11417709,1.0
50963,19112249,1.0
50964,16357026,1.0
50965,30431098,1.0
50966,35165086,1.0
50967,4103508,1.0
50968,13091409,1.0
50969,31959382,1.0
50970,10145766,1.0
50971,9484482,1.0
50972,8211788,1.0
50973,7712874,1.0
50974,4585802,1.0
50975,3263296,1.0
50976,4151475,1.0
50977,5839982,1.0
50978,22014577,2.0
50979,40357054,1.0
50980,39701755,1.0
50981,18845859,1.0
50982,39239028,1.0
50983,3161395,1.0
50984,1739866,3.0
50985,3081460,2.0
50986,294027156,2.0
50987,100436166,1.0
50988,104749623,0.0
50989,34429757,2.0
50990,24262798,67.0
50991,23633205,3.0
50992,38586554,1.0
50993,171735608,1.0
50994,166321511,1.0
50995,48496413,1.0
50996,18082944,1.0
50997,162873392,
50998,43332432,2.0
50999,67638015,1.0
51000,46512794,1.0
51001,273706972,1.0
51002,52259711,1.0
51003,103142530,1.0
51004,6249775,2.0
51005,157783327,1.0
51006,62103566,2.0
51007,14618707,1.0
51008,16584710,1.0
51009,43607261,1.0
51010,32270481,1.0
51011,42559664,1.0
51012,9612432,18.0
51013,21386565,1.0
51014,29820123,1.0
51015,35026955,1.0
51016,30345711,3.0
51017,36506549,1.0
51018,142088691,1.0
51019,52389880,0.0
51020,4953442,2.0
51021,7714693,1.0
51022,3609667,1.0
51023,9328702,1.0
51024,12732651,1.0
51025,18565161,1.0
51026,22688906,1.0
51027,22110879,6.0
51028,17370536,2.0
51029,19124197,1.0
51030,225554946,6.0
51031,21222723,2.0
51032,226021946,1.0
51033,225196930,1.0
51034,8199626,2.0
51035,219435988,1.0
51036,197969013,4.0
51037,12345158,2.0
51038,299666916,0.0
51039,298529780,0.0
51040,298529780,0.0
51041,297814039,1.0
51042,296554553,1.0
51043,293156232,0.0
51044,292544925,0.0
51045,146468741,1.0
51046,143484199,1.0
51047,46437933,1.0
51048,6210720,2.0
51049,26483112,3.0
51050,44924070,1.0
51051,6934371,1.0
51052,38177187,1.0
51053,30628833,1.0
51054,37789425,1.0
51055,37203144,1.0
51056,6821736,1.0
51057,141077987,1.0
51058,3352885,3.0
51059,20301278,1.0
51060,49432496,1.0
51061,10276613,1.0
51062,38833648,3.0
51063,116398309,1.0
51064,136333627,1.0
51065,78138499,1.0
51066,35627258,1.0
51067,77567435,1.0
51068,5225294,1.0
51069,263460579,1.0
51070,6248961,2.0
51071,46770374,1.0
51072,260377011,1.0
51073,190497105,7.0
51074,258751154,1.0
